rating,review
5,Osm
5,Very good
5,Nice
4,Super
5,Only superb❤️❤️❤️
5,bad
5,Super
4,Good quality
5,Good
5,Excellent product
5,One of the Best........
5,Super se uper 👍👍
5,Nice
5,Creative look 👍
4,Not bad
5,Worst headphones
5,The product is very good
4,Good
5,Good
4,Nice
5,Awsome
5,Saandaar
4,The quality of sound is so beautiful...
5,Best earphones
3,Good product
5,Nice product
3,Worthy for the money
4,Best products
4,Nice 👍
4,Nice product
5,Awesome product.
5,Good
5,nice
4,Battery back up almost 11 hr  to12 hr.. Sound quality superb ..Bass no doubt good ..But I find 2 problem in this bluetooth that is tik tik sound in left side  when u  have start listening on low volume & also battery back up not good...
5,Like it
5,Excellent bass
5,Review after 2 weeks of my purchase Mic was worked only for 2 callsFrom 3rd call Its mic was work stopped working ...Bad experience
4,thank you flipkart
4,Good product
5,Value for money
5,Super
5,Its quality is good....
5,Super
3,Good
5,Noise cancellation is just awesome
5,Excellent performance. Battery back up is fantastic. For my use it runs 3to 5 days
5,Very good item for general use
5,Good
5,Awesome
5,Amazing product love one plus
5,Superb 👌🔥👌
4,Good product
5,Super quality
5,Good
5,Very worst. I have received empty box only. While I was open this totally disappointed. Refund request also rejected by Customer support. Very very worst.
5,The item not work properly. It was disconnected automatically
5,Good one
5,Good
5,Too bad experience 2 times
5,It lovely
4,Thanks you flipkart and Oneplus
5,I like it🥰🥰🥰🥰
3,1 side stopped working after 3 months.
4,Battery backup is good. Sound quality is also good.
3,Item is not good
4,Nice
4,Value for money 🤑💰🤑
5,Good base and simple to use
5,Super earphones
5,Sound is good.
3,Very good product
5,Good
5,Nice
4,Good product
5,Beautiful product ❤️
5,Superb work ing
5,The best in class music with proper adjustament in bass and treble which gives a proper soothing sound to the ears.
5,Sound quality is good
5,Excellent
5,Supper
4,Very nice
5,"Loved it,Good quality sound, great battery backup and nice style100% worth and recommended"
3,Okay
5,Good
5,It is having some issues in just few days after purchase
5,Good
5,Good
5,The bluetooth didn't connect to my phone...and when i tired to return or exchange i was unable to do it as the cc as again again guiding me to reset the product or or to use it🙄so disappointed
5,Best product very very nice 🙂🙂🙂🙂
5,Nice
4,Not good in sound
5,Product is not works
5,Warranty service is not good
5,Great product
5,Good
5,Good product
5,Sound bass quality good clear bass
5,Super
4,Very good
5,Good quality product ✨
5,Third class product
4,Superb
5,Good but sound quality it's ok and price is less
4,Very nice product
5,Nice
4,Good product
5,Super sounda easy fit and super duper boss I am happy Flipkart
5,Best for music  and best for money
5,Awesome 👌 product thank you 1+
5,Good quality
5,Noone like this
4,One plus always best
5,Fantastic very good working from 1 year no problem very good product i love it .🤠
5,Awesome quality
5,Very nice produced
4,Good
5,nice product 👌 👍
5,Excellent 👌👌👌
5,Nice product.. Worthy for the money
4,Very good connectivity and sound is also clear and bass is nice
5,Charging problem no charging
5,Good
5,1+Bluetooth headphone nice product👍✌️👌🤏
4,Best product
5,Amazing
5,Good products 👍👌👌👌
5,Very good product
5,Best product
5,good Product
4,Use in three months One side not working
5,One of the best Bluetooth headset I have used in recent months
4,Full happy
4,Nice Bluetooth.....& quality is best....
3,Good product
5,Good
5,"Nice sound. Super bass, easy connection, long length signal in open area . Red portion only less build quality"
5,Awesome quality of sound.
5,Nice
5,Nice 1
5,Very good all over
5,Nice and fantastic product
5,Not bad
5,Really nice...
5,Best quality
5,Best 👌👌👌
5,Good
5,Worth
4,Nice product..
5,At this budget range it's Awesome mind-blowing
4,Nice product...
4,Goog build quality And sound quality
5,Best base
5,Good quality bass
5,Excellent battery backup & sound quality
5,Very level
5,Supar
5,Very good sound quality and bass quality..
5,Very best
5,Very good product
5,When we talk a ph call out going vocice is very slow
5,Nice product
5,Nice product
5,Very nice
5,Extra sure ... Good
5,Super
4,Good...
4,Nice product
5,This product is very good
5,Very good product
5,Good experience easy to connect
5,Very bad
5,Worst products irratiting sound
5,Best quality
5,Good
5,Very impressive😍🤩
3,Calling sound problem
5,"I used since last 10 months but battery backup,bass,sound,and material quality are best Thanks flipkart for delivering genuine product as expected"
5,V bad
5,Super
5,Good one
5,Nice
5,Nice 👍👍👍👍👍
5,Great!!!!!
4,Good
5,Wonderful product .. value for money
5,"Excellent product, I have tried more than 50 Bluetooth headset, but undoubtedly this price segment this product is top in market"
5,Nice
5,Really happy and cherished having shop with and trust on FLIPKART
4,Awesome
5,Pretty 👍
5,Good
5,Very very good product ❤❤❤👍👍thank you flipkart
5,"good product ,,good quality,,"
5,Excellent 👌
5,Awesome
5,Nice wowwww product
4,Not working
5,Good
5,Osomm blutooth ... material was good and bass quality is fabulous love it one plus
5,Love it
4,Very good
5,Long life battery
3,Bad
5,Ok
4,Super
3,Good Headphone
5,Very good best for pubg with one plus divice
4,Don't buy  pubg players.
5,Purchase blindly....need not to check description.... very good product....
5,"Don't buy this one , it disconnects automatically in 5-10 minutes and this becomes so much irritating ."
3,Very good
5,Nice product for me you need means byeing no any  problems & dauts ...👍😊
5,Noise cancellation not very good
5,Very good product 💐
5,Very good product for this value🙂
4,Super
5,nice
3,After using 6 mothns I reviewed it connectivity problem
5,Not for gaming
5,nice product
5,Battery back up too good
5,It's Battery was very good quality battery upto 20hrssound quality is good
5,Good product and thanks to delivery person
5,Everything will be ohk
5,Best
5,Super
5,Best Premium Product & Wonderful Packing of it. The Sound Quality and Bass was Good .The Battery Backup also Enough Good .
